Season,TeamID,total_games,wins,win_percentage,avg_points_diff,avg_points_scored,avg_points_allowed,median_points_diff,close_game_winrate,blowout_rate,overtime_rate,longest_win_streak,offensive_eff,defensive_eff,net_rating,possessions,tempo,eff_field_goal_percentage,true_shooting_percentage,three_points_attempt_rate,block_rate,steal_rate,assist_rate,free_throws_rate,turnover_percentage,offensive_rebound_percentage,def_reb_perc,foul_rate,home_win_pct,away_win_pct,neutral_win_pct,home_point_diff,away_point_diff,neutral_point_diff,home_away_win_pct_delta,home_away_point_diff_delta,win_pct_last5,win_pct_last10,point_diff_last5,point_diff_last10,off_rating_last5,off_rating_last10,def_rating_last5,def_rating_last10,eFG_last5,eFG_last10,topct_last5,topct_last10,rebound_pct_last5,rebound_pct_last10,trend_last5,trend_last10,close_games,close_game_wins,total_pts,total_pa,total_poss,total_opp_poss,total_fgm,total_fga,total_fgm3,total_fga3,total_fta,total_ast,total_to,total_or,total_dr,total_blk,total_stl,total_pf,total_opp_fga,total_opp_dr,total_opp_or,home_games,away_games,neutral_games,home_wins,away_wins,neutral_wins,net_rating_last5,net_rating_last10,recent_elo,recent_elo_mov,neutral_point_diff_smothered,neutral_win_pct_smothered
2011,3224,33,15,0.45454545454545453,-2.0,54.0,56.0,-3.0,0.375,0.3939393939393939,0.0,5,0.8392043099875673,0.8733459357277883,-0.03414162574022095,64.34666666666666,64.34666666666666,0.395368782161235,0.44495715227422544,0.252715837621498,0.041237113402061855,0.1285444234404537,0.5587301587301587,0.3293310463121784,0.25524620427231287,0.3517126148705096,0.6326164874551972,0.24716446124763705,0.75,0.26666666666666666,0.3333333333333333,10.416666666666666,-8.4,-10.833333333333334,0.48333333333333334,18.816666666666666,0.6,0.6,0.2,3.5,0.9445211497426885,0.910993475317001,0.9450604838709677,0.8642626613704071,0.4393305439330544,0.43222003929273084,0.23220785741182376,0.2446756124584513,0.48742138364779874,0.49853372434017595,0.033602291611941726,0.0808724396868149,8,3,1782,1848,2123.44,2116.0,630,1749,123,442,576,352,542,421,706,68,272,523,1649,776,410,12,15,6,9,4,2,-0.000539334128279223,0.04673081394659395,1500.2638106208656,1523.0078524557682,-9.916666666666668,1.2499999999999998
2011,3225,29,14,0.4827586206896552,-0.9655172413793104,63.206896551724135,64.17241379310344,-2.0,0.75,0.41379310344827586,0.06896551724137931,2,0.8818096099447728,0.8895283253350669,-0.0077187153902941175,71.67862068965516,71.67862068965516,0.4579113924050633,0.5064431280668406,0.3341772151898734,0.056424581005586595,0.10563447603387952,0.54858934169279,0.330379746835443,0.2636288413801066,0.2781655034895314,0.6883005977796754,0.1988413666520085,0.6,0.3125,1.0,7.0,-8.6875,13.666666666666666,0.2875,15.6875,0.4,0.3,-6.2,-5.6,0.915534554046072,0.8752011956771671,0.9868040282440097,0.9459459459459459,0.5214592274678111,0.4775510204081633,0.27170702894270526,0.2859852839733272,0.47151898734177217,0.49028400597907323,-0.0635507588076436,-0.06302603487848468,4,3,1833,1861,2078.68,2092.12,638,1580,171,528,522,350,548,279,806,101,221,416,1790,724,365,10,16,3,6,5,3,-0.07126947419793772,-0.0707447502687788,1501.4201079629192,1467.1945860223748,12.611979166666664,-0.0546875
2011,3226,28,16,0.5714285714285714,0.32142857142857145,64.5,64.17857142857143,3.0,0.5714285714285714,0.21428571428571427,0.10714285714285714,6,0.9144303797468355,0.9136854522158271,0.0007449275310084102,70.53571428571429,70.53571428571429,0.460062893081761,0.5050335570469798,0.32452830188679244,0.04671173939766441,0.11643515223006366,0.5426356589147286,0.2830188679245283,0.2481012658227848,0.3039117352056169,0.6208144796380091,0.26185197990603837,0.9090909090909091,0.3333333333333333,0.5,7.909090909090909,-4.8,-3.0,0.5757575757575757,12.709090909090909,0.4,0.5,-2.8,-0.4,0.8792803250145095,0.9145987940630799,0.9272259272259271,0.9235020360674813,0.4166666666666667,0.4433628318584071,0.2350551363900174,0.21886595547309834,0.4861111111111111,0.4786206896551724,-0.04869052974242605,-0.009648169535409812,7,4,1806,1797,1975.0,1966.76,645,1590,173,516,450,350,490,303,686,76,229,515,1627,694,419,11,15,2,10,5,1,-0.04794560221141764,-0.008903242004401402,1523.2711068647534,1497.1070179136775,-0.779220779220779,2.7207792207792214
2011,3227,29,14,0.4827586206896552,-1.5172413793103448,64.20689655172414,65.72413793103448,-1.0,0.5714285714285714,0.3103448275862069,0.06896551724137931,3,0.9016949152542373,0.9283974671212859,-0.02670255186704862,71.20689655172414,71.20689655172414,0.4258737316798196,0.46690070210631895,0.23393461104847801,0.05194805194805195,0.13443740867023868,0.5381294964028777,0.2818489289740699,0.22082324455205812,0.33161068044788977,0.6829710144927537,0.23477837311251826,0.6428571428571429,0.3333333333333333,0.0,1.1428571428571428,-4.0,0.0,0.3095238095238096,5.142857142857142,0.4,0.4,0.4,-4.8,0.8984777383541263,0.8776945508605409,0.8999653859466943,0.9507669328431091,0.4267515923566879,0.4159935379644588,0.2088817671969784,0.20584367316599006,0.5268542199488491,0.49301143583227447,0.025214904274480587,-0.04636983011551954,7,4,1862,1906,2065.0,2053.0,695,1774,121,415,500,374,456,385,754,88,276,482,1694,776,350,14,15,0,9,5,0,-0.001487647592568031,-0.07307238198256816,1496.840797485802,1475.1168997612403,-2.857142857142857,-2.857142857142857
2011,3228,29,8,0.27586206896551724,-4.206896551724138,63.3448275862069,67.55172413793103,-7.0,0.16666666666666666,0.3103448275862069,0.06896551724137931,3,0.8871824591905728,0.9555911104173578,-0.06840865122678497,71.39999999999999,71.39999999999999,0.44947735191637633,0.4794842347045312,0.26364692218350755,0.07530120481927711,0.1092661606602798,0.5665236051502146,0.25551684088269455,0.23906114169805853,0.31307550644567217,0.688715953307393,0.2409709078847242,0.2,0.16666666666666666,0.5714285714285714,-0.1,-10.5,0.7142857142857143,0.033333333333333354,10.4,0.4,0.2,-6.4,-9.0,0.8549428150832296,0.8864140007954997,0.9351551125545973,1.0113887472378038,0.4740740740740741,0.4572425828970332,0.27460083795719625,0.24007045854878117,0.5058479532163743,0.4955357142857143,-0.011803646244582744,-0.05656609521551914,6,1,1837,1959,2070.6,2050.04,699,1722,150,454,440,396,495,340,708,125,224,494,1660,746,320,10,12,7,2,2,4,-0.08021229747136771,-0.12497474644230411,1425.1441694796813,1427.9556322211902,-3.702380952380953,-3.8452380952380953
2011,3229,30,20,0.6666666666666666,5.5,68.93333333333334,63.43333333333333,8.5,0.0,0.4666666666666667,0.06666666666666667,7,0.9798161660191416,0.8930917965083536,0.08672436951078799,70.35333333333332,70.35333333333332,0.4659416141957642,0.5069621494410669,0.21293646250715512,0.06632064590542099,0.11920405481509291,0.4540612516644474,0.38065254722381225,0.21936889983890837,0.3490650044523598,0.6910211267605634,0.24403979725924532,1.0,0.36363636363636365,0.4,15.714285714285714,-0.5454545454545454,-9.8,0.6363636363636364,16.25974025974026,0.6,0.6,-0.8,1.1,0.8898015058179329,0.9176959482858131,0.8824843610366399,0.8950564243569915,0.44404332129963897,0.4542190305206463,0.23956194387405888,0.2265381507560891,0.5040650406504065,0.5027624309392266,-0.07940722472949491,-0.06408484558196637,2,0,2068,1903,2110.6,2130.8,751,1747,126,372,665,341,463,392,785,115,254,520,1734,731,351,14,11,5,14,4,2,0.007317144781293083,0.022639523928821625,1560.5179021860297,1574.8944580140253,-2.2155844155844164,7.984415584415585
2011,3231,28,9,0.32142857142857145,-5.428571428571429,62.82142857142857,68.25,-5.5,0.375,0.17857142857142858,0.03571428571428571,3,0.8885274387779843,0.9707406278573606,-0.08221318907937625,70.70285714285714,70.70285714285714,0.4381636477201749,0.4804225752179518,0.34790755777638976,0.04328453214513049,0.14070913339429036,0.5008156606851549,0.32604622111180515,0.25206093914167943,0.32228360957642727,0.6258706467661691,0.26516306004266993,0.3076923076923077,0.3333333333333333,0.0,-4.846153846153846,-5.933333333333334,0.0,-0.025641025641025605,1.0871794871794878,0.2,0.1,-4.0,-9.3,0.9717003287928605,0.9152102031176192,1.0519060177415487,1.0546713212235963,0.47560975609756095,0.4523381294964029,0.21723813997181776,0.23323098724610294,0.4940119760479042,0.45997088791848617,0.002007500130688067,-0.05724792902660081,8,3,1759,1911,1979.68,1968.6,613,1601,177,557,522,307,499,350,629,68,277,522,1571,736,376,13,15,0,4,5,0,-0.08020568894868818,-0.13946111810597706,1432.1192127916222,1386.1140247291708,-10.77948717948718,-10.77948717948718
2011,3232,32,16,0.5,1.25,65.78125,64.53125,0.5,0.3333333333333333,0.4375,0.03125,2,0.9452347594927614,0.9251792114695341,0.020055548023227288,69.5925,69.5925,0.4484240687679083,0.5089556857966305,0.3667621776504298,0.06511862695608278,0.09408602150537634,0.6568047337278107,0.4206303724928367,0.23664547185400725,0.31399317406143346,0.6686701728024043,0.23745519713261648,0.7333333333333333,0.18181818181818182,0.5,8.666666666666666,-10.636363636363637,4.5,0.5515151515151515,19.303030303030305,0.4,0.5,0.8,4.8,0.9730702136938508,0.9948850542409083,0.9715952879004734,0.926081831958242,0.498220640569395,0.4908424908424908,0.24803750545137374,0.24450564892361307,0.49363867684478374,0.5191545574636723,-0.018580622229849908,0.048747674259439044,6,2,2105,2065,2226.96,2232.0,676,1745,213,640,734,444,527,368,890,129,210,530,1981,804,441,15,11,6,11,2,3,0.0014749257933773796,0.06880322228266633,1489.873885504991,1505.3323303446282,3.6046831955922856,-0.3953168044077139
2011,3233,30,10,0.3333333333333333,-5.666666666666667,58.266666666666666,63.93333333333333,-7.0,0.5,0.36666666666666664,0.13333333333333333,4,0.8032792912025294,0.882293410859845,-0.07901411965731564,72.536,72.536,0.3935991016282987,0.43372967822617464,0.33745087029758564,0.04304828388598022,0.12466189486080188,0.577922077922078,0.2987085906793936,0.2564243961619058,0.3135860979462875,0.6704545454545454,0.2691040903821738,0.5,0.26666666666666666,0.0,3.5833333333333335,-12.133333333333333,-10.333333333333334,0.23333333333333334,15.716666666666667,0.4,0.3,4.0,-0.7,0.8748881932021467,0.8709822432007193,0.8146129893238433,0.8718504922409477,0.4262295081967213,0.40409836065573773,0.2487701252236136,0.23600809170600134,0.5189873417721519,0.49938650306748467,0.13928932353561907,0.07814587061708722,6,3,1748,1918,2176.08,2173.88,616,1781,170,601,532,356,558,397,767,74,271,585,1719,869,377,12,15,3,6,4,0,0.06027520387830343,-0.0008682490402284193,1433.141859975261,1389.3143565439689,-15.677083333333332,-5.343749999999999
2011,3234,29,21,0.7241379310344828,7.275862068965517,69.72413793103448,62.44827586206897,6.0,0.8,0.3103448275862069,0.0,7,1.011627208869499,0.9042521320577603,0.10737507681173875,68.92275862068965,68.92275862068965,0.4623247663551402,0.5140434013301064,0.3855140186915888,0.0661345496009122,0.09037528211068725,0.5927536231884057,0.3382009345794392,0.21013028077407994,0.35661764705882354,0.6874451273046532,0.19373264894445666,0.8571428571428571,0.5,0.8,12.357142857142858,-1.4,10.4,0.3571428571428571,13.757142857142858,0.8,0.6,7.4,1.0,1.0514714643155012,1.0076832151300237,0.9230050239513962,0.9822838098579196,0.48951048951048953,0.4734982332155477,0.19063505302037415,0.20537825059101655,0.5,0.49511854951185497,0.021091363552366293,-0.0819756715396347,5,4,2022,1811,1998.76,2002.76,690,1712,203,660,579,409,420,388,783,116,181,388,1754,700,356,14,10,5,12,5,4,0.12846644036410504,0.025399405272104048,1585.237113870082,1650.367519844285,15.87857142857143,6.278571428571429
2011,3235,32,22,0.6875,10.875,65.25,54.375,9.5,0.2,0.4375,0.09375,6,1.0159002004554034,0.8391689333873488,0.17673126706805464,64.22875,64.22875,0.5054878048780488,0.5479394537400541,0.35609756097560974,0.05260212646894236,0.06800162046414723,0.6125,0.3676829268292683,0.24181149407391547,0.34119960668633237,0.7369294605809129,0.21461504330883346,0.9411764705882353,0.3,0.6,20.647058823529413,-2.0,3.4,0.6411764705882352,22.647058823529413,0.6,0.6,9.4,7.8,0.9573653306101608,1.0005690440060697,0.8021559923906152,0.8714357492777289,0.49603174603174605,0.49308300395256915,0.27125351033954553,0.23868234699038945,0.5634674922600619,0.552099533437014,-0.02152192884850901,-0.04759797233971386,5,1,2088,1740,2055.32,2073.48,720,1640,218,584,603,441,497,347,888,94,141,445,1787,670,317,17,10,5,16,3,3,0.15520933821954563,0.1291332947283408,1569.902863044461,1685.6985984308183,12.723529411764705,9.923529411764708
2011,3236,28,18,0.6428571428571429,8.0,73.39285714285714,65.39285714285714,12.0,0.2857142857142857,0.4642857142857143,0.07142857142857142,6,1.0532628082907929,0.9368028978982051,0.11645991039258774,69.68142857142857,69.68142857142857,0.5145808019441069,0.5529901834151383,0.36998784933171325,0.04961832061068702,0.11921085483903976,0.5251017639077341,0.2928311057108141,0.2050146585480862,0.32012513034410844,0.6718913270637409,0.22818901827558685,0.6666666666666666,0.6428571428571429,0.5,10.0,6.571428571428571,6.0,0.023809523809523725,3.428571428571429,0.4,0.6,4.4,10.3,1.046114432109308,1.0866238138965412,0.9771094606112262,0.9279075455546044,0.5238970588235294,0.5420475319926874,0.18909357081859213,0.1851851851851852,0.47096774193548385,0.4946070878274268,-0.047454938894505805,0.04225635794934901,7,2,2055,1831,1951.08,1954.52,737,1646,220,609,482,387,400,307,643,78,233,446,1572,652,314,12,14,2,8,9,1,0.06900497149808194,0.15871626834193675,1556.9139407828736,1632.8602163817081,17.836734693877553,12.336734693877549
2011,3237,27,3,0.1111111111111111,-13.703703703703704,54.592592592592595,68.29629629629629,-15.0,0.0,0.5925925925925926,0.0,2,0.7665266048175728,0.9649802189521277,-0.19845361413455487,71.22074074074074,71.22074074074074,0.4177807486631016,0.4455972333067305,0.27606951871657753,0.045201668984700974,0.1276871873233835,0.5802469135802469,0.23997326203208555,0.2865374214752257,0.27976190476190477,0.6592427616926503,0.26531722939735836,0.25,0.0,0.0,-4.083333333333333,-20.785714285714285,-30.0,0.25,16.702380952380953,0.2,0.1,-11.8,-13.6,0.8247250916361213,0.7965027446098126,1.0061044539905042,0.9973745790765368,0.44623655913978494,0.42063492063492064,0.31378429412418085,0.27870522324712804,0.5029239766081871,0.4848901098901099,0.017074251780171967,-0.0024182203321693185,4,0,1474,1844,1922.96,1910.92,567,1496,116,413,359,329,551,282,592,65,244,507,1438,726,306,12,14,1,3,0,0,-0.1813793623543829,-0.2008718344667242,1342.5988121821586,1222.8175499018207,-50.724206349206355,-20.724206349206348
2011,3238,28,9,0.32142857142857145,-5.0,53.92857142857143,58.92857142857143,-4.0,0.36363636363636365,0.32142857142857145,0.0,3,0.7777251282473887,0.858909757214842,-0.08118462896745327,69.34142857142857,69.34142857142857,0.40681362725450904,0.43983315468145595,0.2678690714762859,0.059961315280464215,0.1181651605380419,0.5394495412844037,0.3333333333333333,0.30181915573044354,0.339924670433145,0.6383561643835617,0.2686045058926415,0.4166666666666667,0.26666666666666666,0.0,-1.8333333333333333,-6.8,-16.0,0.15000000000000002,4.966666666666667,0.2,0.4,-4.6,-4.1,0.723311289560699,0.7588308384119282,0.8071316708830261,0.8254365576017642,0.35634328358208955,0.40135396518375244,0.29522909777987716,0.3106325069522513,0.5025252525252525,0.5079365079365079,-0.0026357523548737882,0.014578909777617333,11,4,1510,1650,1941.56,1921.04,545,1497,128,401,499,294,586,361,699,93,227,516,1551,701,396,12,15,1,5,4,0,-0.08382038132232705,-0.06660571918983593,1424.109132877699,1333.634870521661,-23.194444444444446,-7.194444444444445
2011,3239,32,15,0.46875,-2.5625,63.96875,66.53125,-2.0,0.45454545454545453,0.21875,0.03125,5,0.8643257667882718,0.9043258121516922,-0.04000004536342039,74.01,74.01,0.3974926253687316,0.4430122234149382,0.20943952802359883,0.06578947368421052,0.11766005165148836,0.4819277108433735,0.3087512291052114,0.2512329414943926,0.38941261783901376,0.644122383252818,0.2535850210683702,0.625,0.23076923076923078,0.6666666666666666,1.25,-6.846153846153846,-4.333333333333333,0.3942307692307692,8.096153846153847,0.4,0.4,-7.2,-4.8,0.7979029842147712,0.8027522935779817,0.9029540733902608,0.8746355685131195,0.34444444444444444,0.34961832061068704,0.23332181126857932,0.24574049803407605,0.5375302663438256,0.5294797687861271,-0.06505104381206916,-0.03188322957171741,11,5,2047,2129,2368.32,2354.2400000000002,747,2034,123,426,628,360,595,537,800,125,277,597,1900,842,442,16,13,3,10,3,2,-0.10505108917548955,-0.0718832749351378,1469.4660655269859,1409.3910624329,-7.830929487179487,-2.830929487179487
2011,3240,30,9,0.3,-8.7,59.96666666666667,68.66666666666667,-11.0,0.625,0.36666666666666664,0.03333333333333333,2,0.8489693446088795,0.9836691815490403,-0.13469983694016074,70.63466666666666,70.63466666666666,0.40654728595411305,0.44418875676529845,0.27979854504756574,0.04839617332583005,0.10887212300639863,0.5143721633888049,0.30274202574146614,0.24869752340682574,0.3526058631921824,0.6528776978417267,0.23588959984719704,0.2727272727272727,0.3125,0.3333333333333333,-3.3636363636363638,-12.0,-10.666666666666666,-0.03977272727272729,8.636363636363637,0.2,0.2,-9.0,-9.1,0.7884863407198968,0.8492816008376478,0.925598396415517,0.9876507081821373,0.3785211267605634,0.3993115318416523,0.2638058389025677,0.2486766331219825,0.5,0.5080346106304079,-0.0024122187554594943,-0.0036692704043287394,8,5,1799,2060,2119.04,2094.2,661,1787,131,500,541,340,527,433,726,86,228,494,1777,795,386,11,16,3,3,5,1,-0.13711205569562024,-0.13836910734448948,1419.879461034031,1299.0161722391142,-20.268939393939394,-9.268939393939394
2011,3241,31,24,0.7741935483870968,9.225806451612904,70.38709677419355,61.16129032258065,9.0,0.625,0.3225806451612903,0.0967741935483871,12,0.9902877371335209,0.8542079653991711,0.13607977173434982,71.07741935483871,71.07741935483871,0.43615934627170583,0.4828715588209259,0.28294177732379977,0.06911217437533226,0.08740313570012616,0.4751958224543081,0.3498467824310521,0.2092221112825633,0.40139751552795033,0.6689445709946849,0.25860515408181656,0.8571428571428571,0.7272727272727273,0.6666666666666666,8.5,12.181818181818182,5.5,0.1298701298701298,-3.6818181818181817,0.8,0.9,16.2,13.8,1.0036892361111112,0.9930303717135087,0.7781367797522886,0.7883829048339215,0.4652317880794702,0.4437919463087248,0.2604166666666667,0.2351541251133273,0.5761904761904761,0.5543345543345544,0.08947268462447278,0.06856769514523742,8,5,2182,1896,2203.4,2219.6,766,1958,176,554,685,364,461,517,881,130,194,574,1881,771,436,14,11,6,12,8,4,0.2255524563588226,0.20464746687958724,1633.7877875698493,1786.0350701586408,14.900826446280991,10.067493112947657
2011,3242,32,20,0.625,5.9375,69.9375,64.0,7.0,0.4,0.5,0.15625,8,0.9919860997836957,0.9052813975281574,0.08670470225553828,70.5025,70.5025,0.4961283185840708,0.533599099700536,0.2040929203539823,0.061809045226130656,0.10431953604328376,0.5988023952095808,0.3633849557522124,0.23048828055742704,0.32877959927140255,0.6592135697764071,0.22455222165249217,0.7777777777777778,0.36363636363636365,0.6666666666666666,15.166666666666666,-7.2727272727272725,-1.0,0.41414141414141414,22.439393939393938,0.4,0.5,-6.8,-5.6,0.89375,0.9447759447759448,0.9876543209876543,1.019459773453384,0.45340501792114696,0.4908759124087591,0.23125,0.23985023985023984,0.47928994082840237,0.4596541786743516,-0.1806090232431925,-0.16138853093297734,5,2,2238,2048,2256.08,2262.28,835,1808,124,369,657,500,520,361,855,123,236,508,1990,737,442,18,11,3,14,4,2,-0.09390432098765422,-0.07468382867743906,1537.8142958697927,1572.2696209822748,3.933712121212121,5.600378787878787
2011,3243,31,21,0.6774193548387096,5.032258064516129,61.45161290322581,56.41935483870968,5.0,0.8888888888888888,0.3870967741935484,0.06451612903225806,6,0.942919933475885,0.8707904327564575,0.07212950071942748,65.1716129032258,65.1716129032258,0.46422388920946334,0.4929307775109713,0.3341027120600115,0.04707302353651177,0.11949096847429949,0.5507042253521127,0.26139642238892097,0.2266967609091629,0.3351449275362319,0.6522522522522523,0.2583992193256726,0.8666666666666667,0.5,0.5,11.933333333333334,-0.6666666666666666,-3.75,0.3666666666666667,12.6,0.6,0.5,-5.6,-4.1,0.9186939820742637,0.9625356494684988,1.0129920246977102,1.0342019543973942,0.4674329501915709,0.48973880597014924,0.2080665813060179,0.20903551983406793,0.4174174174174174,0.4323076923076923,-0.16642754334287402,-0.14379580564832284,9,8,1905,1749,2020.32,2008.52,710,1733,189,579,453,391,458,370,724,78,240,519,1657,734,386,15,12,4,13,6,2,-0.09429804262344654,-0.07166630492889536,1584.4941042608618,1659.1048533650799,2.50925925925926,6.75925925925926
2011,3244,30,9,0.3,-8.666666666666666,59.53333333333333,68.2,-9.5,0.625,0.26666666666666666,0.06666666666666667,3,0.7906293161454828,0.9098347533751934,-0.11920543722971055,75.29866666666666,75.29866666666666,0.3899728997289973,0.42933517952268313,0.24552845528455283,0.06640841173215274,0.13607499244027818,0.4976958525345622,0.2894308943089431,0.292169848071679,0.3734472049689441,0.6102877070619006,0.22590227503157292,0.6153846153846154,0.0625,0.0,1.4615384615384615,-16.3125,-18.0,0.5528846153846154,17.77403846153846,0.2,0.3,-13.2,-6.8,0.735853155207994,0.8082102164313362,0.9096307492982076,0.8896845052223539,0.3618881118881119,0.38480392156862747,0.32040838492451396,0.2753093823256828,0.4701492537313433,0.49033816425120774,-0.054572156860503096,0.03773114843869285,8,5,1786,2046,2258.96,2248.76,651,1845,137,453,534,324,660,481,700,120,306,508,1807,807,447,13,16,1,8,1,0,-0.17377759409021365,-0.0814742887910177,1411.4699689295858,1324.5858465450601,-30.375801282051285,-12.375801282051283
2011,3245,27,18,0.6666666666666666,5.888888888888889,67.55555555555556,61.666666666666664,3.0,0.7142857142857143,0.2962962962962963,0.1111111111111111,5,0.9592729720632783,0.8750814640401959,0.0841915080230824,70.42370370370371,70.42370370370371,0.4717741935483871,0.5237045203969128,0.27486559139784944,0.05431093007467753,0.14400740008829652,0.584375,0.3870967741935484,0.2619067653988556,0.3618843683083512,0.6266804550155118,0.26436394979712824,0.8461538461538461,0.46153846153846156,1.0,14.615384615384615,-2.4615384615384617,1.0,0.3846153846153846,17.076923076923077,0.6,0.5,0.8,-0.5,0.9482043380348465,0.9449583190590386,0.9417093813326974,0.9518780682726338,0.4594594594594595,0.46101364522417154,0.2489036387341472,0.26978417266187055,0.4700854700854701,0.4811046511627907,-0.07769655132093334,-0.09111125723667757,7,5,1824,1665,1901.44,1902.68,640,1488,124,409,576,374,498,338,606,80,274,503,1473,596,361,13,13,1,11,6,1,0.006494956702149057,-0.006919749213595172,1561.0765479659347,1580.1301171134508,11.128205128205128,11.128205128205128
2011,3246,32,24,0.75,9.46875,71.0,61.53125,9.5,0.7142857142857143,0.40625,0.0,7,0.9561645680425561,0.8291084873086186,0.12705608073393748,74.255,74.255,0.42960199004975125,0.48193588895111067,0.27611940298507465,0.06187974314068885,0.15032591669333512,0.4544287548138639,0.3925373134328358,0.225994882499495,0.3862788963460104,0.6568807339449542,0.24675346549662291,0.8666666666666667,0.5833333333333334,0.8,17.133333333333333,0.9166666666666666,7.0,0.2833333333333333,16.216666666666665,0.8,0.6,1.0,-1.3,0.9208885866485323,0.8786297262783855,0.9056945545114912,0.9058783935382544,0.37267080745341613,0.38492706645056723,0.21534625410857988,0.21792238076730888,0.5065274151436031,0.47152317880794703,-0.1118620485968963,-0.15430474799380633,7,5,2272,1969,2376.16,2374.84,779,2010,169,555,789,354,537,518,716,106,357,586,1713,823,374,15,12,5,13,7,4,0.01519403213704118,-0.027248667259868853,1625.9834870585785,1755.028327990588,16.025,9.825000000000001
2011,3247,30,10,0.3333333333333333,-9.366666666666667,61.0,70.36666666666666,-9.0,0.42857142857142855,0.5333333333333333,0.0,2,0.8583489681050657,0.9826465823821849,-0.12429761427711927,71.06666666666666,71.06666666666666,0.38761851645287226,0.44482255712202234,0.3312883435582822,0.039686975964225824,0.12381998622153538,0.5858085808580858,0.33463469046291133,0.22842401500938087,0.3301282051282051,0.6211849192100538,0.24484704042303612,0.6666666666666666,0.125,0.0,2.75,-16.875,-22.0,0.5416666666666666,19.625,0.4,0.5,-8.0,-6.4,0.9493308932860574,0.9328465474616224,1.0594668489405332,1.0123239436619718,0.4438943894389439,0.43265993265993263,0.20016012810248196,0.20985453918242972,0.4764705882352941,0.4709066305818674,0.014161658622643403,0.044820218076769947,7,3,1830,2111,2132.0,2148.2799999999997,606,1793,178,594,600,355,487,412,692,71,266,526,1789,836,422,12,16,2,8,2,0,-0.11013595565447587,-0.07947739620034933,1450.8743835529963,1411.716749250046,-32.089285714285715,-10.089285714285715
2011,3248,28,11,0.39285714285714285,-6.142857142857143,55.785714285714285,61.92857142857143,-6.0,0.6666666666666666,0.32142857142857145,0.03571428571428571,3,0.8183494698017519,0.9024105916149715,-0.08406112181321956,68.16857142857143,68.16857142857143,0.37851662404092073,0.43371540272779774,0.18861892583120204,0.06359781950333132,0.1030434239560348,0.5636363636363636,0.34398976982097185,0.2713860597678025,0.371713508612874,0.6455357142857143,0.24772055456097256,0.5384615384615384,0.23076923076923078,0.5,1.5384615384615385,-13.846153846153847,-6.0,0.30769230769230765,15.384615384615385,0.2,0.4,-19.4,-8.2,0.7470779612001445,0.7795762913592003,1.0385310054184227,0.8988430732720261,0.35361216730038025,0.37142857142857144,0.25906735751295334,0.264817900499881,0.4444444444444444,0.4839572192513369,-0.20739192240505866,-0.03520566009960624,9,6,1562,1734,1908.72,1921.52,550,1564,84,295,538,310,518,410,723,105,198,476,1651,693,397,13,13,2,7,3,1,-0.2914530442182782,-0.1192667819128258,1451.7017215610008,1375.7629020954612,-14.79120879120879,-8.291208791208792
2011,3249,30,23,0.7666666666666667,7.533333333333333,73.2,65.66666666666667,10.0,0.7142857142857143,0.4,0.03333333333333333,8,0.9688007341003742,0.8681473647100301,0.10065336939034408,75.55733333333333,75.55733333333333,0.46158038147138963,0.5136313455457215,0.3231607629427793,0.04672395273899033,0.1396968094482637,0.5333333333333333,0.3749318801089918,0.2311710312698525,0.3330522765598651,0.6295694557270511,0.21769786708972327,0.875,0.6363636363636364,0.6666666666666666,11.625,3.0,2.3333333333333335,0.23863636363636365,8.625,0.6,0.8,4.6,8.3,1.0261384521135388,1.0131029745865694,0.9800372362432768,0.9104461718666808,0.4746031746031746,0.475,0.21952215642229936,0.21926348602525492,0.4753694581280788,0.4820971867007673,-0.054552153520082025,0.0020034333295445572,7,5,2196,1970,2266.72,2269.2,750,1835,194,593,688,400,524,395,775,87,317,494,1862,791,456,16,11,3,14,7,2,0.04610121587026206,0.10265680271988864,1594.5825010690824,1654.6397468757382,11.473958333333336,9.807291666666666
2011,3250,30,20,0.6666666666666666,7.066666666666666,65.3,58.233333333333334,8.5,0.14285714285714285,0.4,0.1,9,0.9310128507337846,0.8301180316651778,0.10089481906860676,70.13866666666667,70.13866666666667,0.45928529584065614,0.500982016817038,0.34797891036906853,0.06500290191526407,0.12877045597095774,0.6149341142020498,0.3304042179261863,0.23097102881910123,0.3033303330333033,0.6672384219554031,0.23045635109193546,0.75,0.5833333333333334,0.5,10.125,2.8333333333333335,8.0,0.16666666666666663,7.291666666666666,0.8,0.9,20.2,14.6,1.033426183844011,1.012318923234858,0.7465988275633225,0.8065900120130427,0.487012987012987,0.47674418604651164,0.20055710306406685,0.2024637846469716,0.51010101010101,0.504,0.1859325372120818,0.10483409215320849,7,1,1959,1747,2104.16,2104.52,683,1707,202,594,564,420,486,337,778,112,271,485,1723,774,388,16,12,2,12,7,1,0.28682735628068856,0.20572891122181525,1563.625001201284,1638.0306278480327,17.25595238095238,9.755952380952381
